level,remaining_spins,balance,total_spend,add_times
6,28785.0,1.1853752,250,4
9,105952.0,1.6253016,250,4
5,18455.0,1.1266041,250,4
9,105507.0,1.8185606,250,4
5,18547.0,0.26319122,250,4
8,63299.0,1.3643422,250,4
8,63935.0,0.37616825,250,4
8,63077.0,5.2266645,250,4
6,29019.0,0.8584492,250,4
7,43141.0,1.8565102,250,4
4,11401.0,0.19719887,250,4
9,104828.0,1.4793925,250,4
6,28987.0,4.5235987,250,4
7,42839.0,0.18491077,250,4
6,28928.0,0.4568348,250,4
7,43082.0,0.8522606,250,4
5,18488.0,0.52819157,250,4
3,6104.0,0.13139057,250,4
6,28946.0,0.7228193,250,4
5,18521.0,2.7943885,250,4
5,18546.0,0.72818756,250,4
10,190285.0,1136.0643,200,3
7,43075.0,1.3882637,250,4
6,28876.0,1.5901828,250,4
7,42941.0,0.11807823,250,4
9,105678.0,0.15310478,250,4
9,105684.0,1.2904086,250,4
5,18453.0,5.3279953,250,4
5,18435.0,0.45923615,250,4
6,28903.0,1.1221476,250,4
5,18518.0,1.6615715,250,4
5,18350.0,0.7267661,250,4
10,190345.0,192.40154,100,1
5,18417.0,3.4591799,250,4
10,190666.0,902.2886,150,2
10,190393.0,319.47443,100,1
3,6109.0,0.06438637,250,4
9,105729.0,0.4258728,250,4
5,18560.0,12.6634035,250,4
5,18571.0,1.5946182,250,4
6,28987.0,2.9907742,250,4
7,42630.0,1.6471605,250,4
7,43094.0,5.1868916,250,4
6,28789.0,1.6535769,250,4
5,18448.0,0.1940031,250,4
5,18420.0,1.8595932,250,4
3,6080.0,0.66459227,250,4
9,104659.0,1.3443131,250,4
5,18479.0,1.3269851,250,4
6,29041.0,4.457939,250,4
5,18357.0,1.9907484,250,4
5,18467.0,3.26099,250,4
10,190587.0,800.13916,200,3
4,11454.0,4.7303915,250,4
2,2539.0,1.9319954,250,4
7,43017.0,1.6519413,250,4
6,29067.0,0.7232282,250,4
5,18447.0,4.1935997,250,4
5,18406.0,0.32719517,250,4
6,29031.0,1.9243827,250,4
7,43073.0,1.2522411,250,4
5,18405.0,1.6613665,250,4
7,42925.0,3.9170694,250,4
7,42600.0,0.7790637,250,4
7,42733.0,1.7814577,250,4
4,11439.0,0.32917786,250,4
7,43015.0,0.052689314,250,4
5,18276.0,1.7249789,250,4
5,18492.0,2.6611884,250,4
6,28841.0,1.7877693,250,4
8,63504.0,1.1012177,250,4
4,11377.0,2.3289928,250,4
7,43073.0,0.6514759,250,4
7,42582.0,1.4448044,250,4
6,29046.0,5.3915496,250,4
5,18529.0,0.8611872,250,4
8,63433.0,1.3715696,250,4
4,11442.0,3.9287872,250,4
4,11401.0,2.1957808,250,4
10,190597.0,656.6798,50,0
5,18408.0,0.2591796,250,4
5,18491.0,1.262022,250,4
6,28976.0,0.19097328,250,4
6,29022.0,0.19190311,250,4
10,191410.0,2511.6816,250,4
8,64051.0,0.7108972,250,4
10,190696.0,979.2903,150,2
7,42788.0,1.9824533,250,4
2,2536.0,2.1309924,250,4
7,42984.0,2.5161595,250,4
5,18537.0,1.5952094,250,4
7,42567.0,0.18150902,250,4
7,43051.0,1.0525849,250,4
10,190235.0,121.2042,200,3
5,18396.0,1.525773,250,4
8,63893.0,0.30810547,250,4
5,18556.0,0.062003613,250,4
10,190425.0,526.19183,250,4
5,18450.0,1.6610022,250,4
5,18569.0,0.19637442,250,4
8,63676.0,18.437721,250,4
8,63375.0,0.16817236,250,4
8,64039.0,1.1769204,250,4
9,105525.0,1.5549173,250,4
5,18388.0,0.9251652,250,4
7,42560.0,1.7781291,250,4
9,104208.0,0.7412591,250,4
5,18487.0,2.527812,250,4
5,18448.0,0.3266139,250,4
5,18485.0,1.6614413,250,4
5,18303.0,1.9911747,250,4
10,190631.0,852.07465,150,2
4,11384.0,0.66237545,250,4
4,11444.0,1.7297833,250,4
4,11465.0,0.52979374,250,4
5,18571.0,2.9953642,250,4
10,190863.0,1243.9592,100,1
5,18453.0,0.39437103,250,4
4,11384.0,1.463187,250,4
6,28943.0,1.7229798,250,4
5,18464.0,0.25900984,250,4
5,18446.0,0.3282032,250,4
5,18442.0,1.7934055,250,4
6,28975.0,1.7225952,250,4
3,6082.0,0.19799566,250,4
3,6115.0,2.1315894,250,4
8,63535.0,1.5034609,250,4
5,18478.0,0.7267499,250,4
9,104822.0,30.476665,250,4
5,18561.0,0.86338663,250,4
4,11445.0,1.6637897,250,4
8,63157.0,0.6951866,250,4
6,28900.0,1.9892001,250,4
5,18426.0,2.2593603,250,4
7,43004.0,2.7190564,250,4
6,28991.0,0.8572254,250,4
9,105881.0,0.15843773,250,4
4,11442.0,101.73019,250,4
5,18315.0,4.1252184,250,4
5,18444.0,1.2608128,250,4
6,29000.0,2.123801,250,4
7,43134.0,1.3858602,250,4
6,28946.0,0.65664077,250,4
5,18451.0,0.79500675,250,4
7,43002.0,1.6525189,250,4
5,18374.0,0.05978012,250,4
3,6085.0,1.4631891,250,4
4,11412.0,0.1967969,250,4
5,18450.0,0.9931812,250,4
7,43169.0,1.5198631,250,4
5,18475.0,2.5263982,250,4
7,42612.0,1.7782726,250,4
5,18412.0,1.4603972,250,4
4,11430.0,0.59617233,250,4
5,18535.0,4.128216,250,4
7,42846.0,3.782535,250,4
6,28969.0,0.65562344,250,4
7,42765.0,1.1834364,250,4
5,18287.0,2.058961,250,4
4,11407.0,0.06097603,250,4
8,63783.0,0.9079313,250,4
3,6084.0,1.9965825,250,4
10,190222.0,46.274742,200,3
4,11437.0,0.7961931,250,4
5,18337.0,7.8571625,250,4
7,42790.0,1.1149387,250,4
5,18532.0,1.6623955,250,4
5,18288.0,2.2575939,250,4
6,29012.0,0.38931084,250,4
5,18511.0,1.0613861,250,4
6,28879.0,1.9234385,250,4
5,18557.0,0.92996216,250,4
5,18433.0,0.19557953,250,4
3,6120.0,1.6647904,250,4
8,63510.0,1.1709106,250,4
5,18370.0,1.5928059,250,4
10,190835.0,1352.1506,200,3
5,18483.0,0.19478416,250,4
5,18544.0,60.194782,250,4
7,42875.0,1.1827738,250,4
6,28880.0,1.3874025,250,4
4,11435.0,1.5970016,250,4
7,42915.0,0.1856699,250,4
8,63576.0,4.705451,250,4
8,63922.0,1.506372,250,4
7,42669.0,2.6447396,250,4
9,104337.0,1.335722,250,4
7,42689.0,0.046670914,250,4
7,42767.0,1.9841945,250,4
7,43028.0,1.8512816,250,4
5,18371.0,1.792383,250,4
5,18528.0,1.7941985,250,4
4,11456.0,4.130992,250,4
5,18539.0,0.9287853,250,4
10,190334.0,291.00156,100,1
8,63386.0,1.7675705,250,4
10,190603.0,757.6775,150,2
5,18317.0,1.6575725,250,4
7,42913.0,1.0506096,250,4
9,103915.0,0.9998493,250,4
6,28982.0,1.1245031,250,4
4,11462.0,1.6638012,250,4
8,63625.0,0.9688015,250,4
6,29027.0,0.32480335,250,4
3,6123.0,0.9973984,250,4
5,18488.0,1.6608062,250,4
6,29002.0,1.1248178,250,4
6,28882.0,1.5223808,250,4
6,28798.0,0.25259686,250,4
4,11382.0,1.8621845,250,4
4,11419.0,1.1965942,250,4
5,18560.0,1.3287864,250,4
6,28849.0,60.856125,250,4
6,29048.0,0.8570118,250,4
10,191373.0,2346.6184,200,3
9,106058.0,0.8935394,250,4
7,42812.0,1.9839442,250,4
4,11449.0,2.2629905,250,4
10,190787.0,2066.474,250,4
9,105297.0,2.0837584,250,4
5,18394.0,0.19341898,250,4
6,28841.0,1.6552842,250,4
5,18475.0,4.3289766,250,4
10,190759.0,1020.3454,100,1
6,28834.0,0.7882168,250,4
4,11420.0,0.26299667,250,4
7,42921.0,0.05298996,250,4
6,28984.0,0.45571375,250,4
9,104567.0,0.6104584,250,4
5,18533.0,1.3952312,250,4
4,11444.0,1.8633904,250,4
4,11434.0,1.9984041,250,4
5,18546.0,1.3282347,250,4
5,18474.0,1.2603989,250,4
10,191033.0,2383.8823,100,1
5,18451.0,2.8601933,250,4
10,190555.0,760.47516,250,4
8,63128.0,1.4972229,250,4
5,18515.0,0.26101017,250,4
5,18416.0,3.3924065,250,4
4,11470.0,1.8639984,250,4
8,63564.0,0.8369217,250,4
9,104981.0,0.07645655,250,4
4,11444.0,1.3293896,250,4
10,190998.0,1956.6085,150,2
6,28867.0,1.4540033,250,4
10,190855.0,1249.2234,100,1
4,11423.0,0.79558635,250,4
10,191704.0,3010.0288,100,1
6,28915.0,0.922755,250,4
5,18547.0,1.9955797,250,4
9,105242.0,0.085487366,250,4
10,190790.0,1180.3525,200,3
5,18278.0,0.9258096,250,4
10,190465.0,554.00946,200,3
7,42856.0,1.316041,250,4
10,190352.0,368.06924,250,4
4,11414.0,0.3959961,250,4
5,18502.0,17.727188,250,4
4,11414.0,1.9963951,250,4
8,63688.0,0.63841724,250,4
10,190759.0,1119.8115,200,3
4,11426.0,1.6635857,250,4
5,18483.0,61.5276,250,4
10,190498.0,496.07578,100,1
6,29064.0,1.0570059,250,4
5,18499.0,0.19398022,250,4
7,43044.0,0.11834526,250,4
9,105035.0,2.280807,250,4
7,42567.0,0.24273968,250,4
10,190732.0,1033.6075,150,2
10,190806.0,1263.1411,250,4
10,191684.0,2918.617,100,1
7,42514.0,5.1766586,250,4
5,18541.0,0.7279804,250,4
