level,remaining_spins,balance,total_spend,add_times
3,6198.0,8.325951,250,4
5,18665.0,9.6482315,250,4
4,11554.0,3.6549146,250,4
4,11539.0,2.6539993,250,4
10,190984.0,9058.049,50,0
4,11560.0,1.3199921,250,4
2,2628.0,14.656998,250,4
1,865,6.3320007,250,4
1,853,1.9989929,250,4
2,2629.0,19.330002,250,4
1,873,9.999001,250,4
3,6219.0,1.9930038,250,4
1,868,20.997002,250,4
1,869,1.3330002,250,4
3,6206.0,26.324974,250,4
1,871,5.3320007,250,4
1,852,7.6640015,250,4
1,868,4.3320007,250,4
1,859,0.66600037,250,4
1,861,25.665,250,4
1,859,1.6650009,250,4
2,2630.0,15.32901,250,4
2,2637.0,7.3289948,250,4
5,18527.0,12.307243,250,4
1,866,3.3320007,250,4
2,2637.0,6.6600037,250,4
2,2629.0,1.9960098,250,4
1,874,14.998001,250,4
1,873,3.3320007,250,4
1,872,8.333,250,4
2,2646.0,6.326011,250,4
2,2628.0,5.328987,250,4
2,2653.0,86.331,250,4
1,860,0.66400146,250,4
3,6217.0,7.998993,250,4
1,871,7.9970016,250,4
4,11567.0,8.323982,250,4
1,865,5.330002,250,4
7,42774.0,0.9167099,250,4
4,11568.0,2.3230057,250,4
4,11574.0,22.99401,250,4
1,854,0.33200073,250,4
3,6199.0,0.66104126,250,4
2,2645.0,6.3310013,250,4
8,63587.0,3.8544388,250,4
1,862,7.998001,250,4
2,2634.0,4.662994,250,4
3,6224.0,2.6610107,250,4
1,858,25.997002,250,4
5,18594.0,1.644371,250,4
3,6192.0,5.6569824,250,4
2,2648.0,3.3300018,250,4
5,18402.0,8.3014145,250,4
3,6226.0,52.994003,250,4
1,871,4.998001,250,4
1,855,8.997002,250,4
5,18595.0,9.318306,250,4
1,865,3.3310013,250,4
3,6206.0,7.3270035,250,4
1,857,59.997,250,4
1,851,4.6620026,250,4
1,861,9.330002,250,4
3,6213.0,2.3250198,250,4
1,870,0.9960022,250,4
1,868,6.3310013,250,4
1,868,6.333,250,4
1,869,0.33200073,250,4
1,871,6.665001,250,4
5,18589.0,2.6451263,250,4
7,42984.0,5.924201,250,4
1,852,9.997002,250,4
2,2632.0,7.3279877,250,4
1,861,1.6650009,250,4
1,867,2.998001,250,4
2,2644.0,15.331001,250,4
1,852,3.328003,250,4
2,2634.0,11.327988,250,4
1,862,1.3310013,250,4
7,42729.0,3.579773,250,4
8,63501.0,6.184227,250,4
3,6178.0,4.3260036,250,4
3,6202.0,7.66098,250,4
2,2626.0,8.661987,250,4
1,859,28.332,250,4
2,2631.0,8.995003,250,4
1,870,4.998001,250,4
1,863,8.332001,250,4
3,6198.0,7.6569977,250,4
5,18606.0,12.638016,250,4
1,872,1.3330002,250,4
10,191729.0,14723.101,200,3
1,868,8.665001,250,4
2,2639.0,7.6620026,250,4
4,11515.0,7.6501083,250,4
1,854,1.9980011,250,4
1,856,4.330002,250,4
10,190693.0,4170.0127,200,3
3,6208.0,8.326027,250,4
1,872,8.332001,250,4
1,866,3.3310008,250,4
1,859,6.3310013,250,4
4,11532.0,5.9860225,250,4
3,6217.0,1.6640091,250,4
1,851,8.326996,250,4
1,855,25.663002,250,4
1,864,9.664001,250,4
3,6189.0,6.6600113,250,4
1,864,5.6640015,250,4
3,6193.0,6.6579895,250,4
1,870,8.665001,250,4
1,861,9.997002,250,4
1,860,3.9970014,250,4
1,870,7.665001,250,4
2,2627.0,11.330002,250,4
7,42995.0,1.935524,250,4
4,11502.0,8.65107,250,4
1,863,49.332,250,4
2,2632.0,7.3260117,250,4
6,28920.0,8.943001,250,4
1,858,4.9970016,250,4
2,2633.0,10.9949875,250,4
1,861,6.3310013,250,4
1,865,9.331001,250,4
1,860,61.997,250,4
1,870,5.9990005,250,4
1,862,6.998001,250,4
1,861,8.332001,250,4
8,63690.0,6.1990585,250,4
1,864,7.998001,250,4
1,862,7.996002,250,4
4,11526.0,4.32003,250,4
2,2647.0,13.328003,250,4
2,2648.0,0.99700165,250,4
4,11558.0,9.326019,250,4
5,18651.0,1.9861984,250,4
1,857,4.6640005,250,4
1,866,44.331,250,4
5,18613.0,2.6481934,250,4
1,866,6.3310013,250,4
1,855,6.330002,250,4
3,6193.0,4.325989,250,4
1,858,7.3320007,250,4
1,874,9.999001,250,4
1,859,7.9970016,250,4
1,867,8.665001,250,4
1,856,3.663002,250,4
1,866,1.6650009,250,4
1,864,0.6650009,250,4
1,862,6.663002,250,4
1,862,7.6620026,250,4
1,870,2.0,250,4
1,855,14.664993,250,4
1,866,4.9970016,250,4
1,861,4.665001,250,4
1,870,8.998001,250,4
3,6186.0,5.992012,250,4
3,6211.0,9.996002,250,4
9,104930.0,3.0856934,250,4
6,29007.0,19.623894,250,4
4,11509.0,5.6589737,250,4
2,2647.0,75.327995,250,4
5,18533.0,0.31417847,250,4
2,2630.0,4.661995,250,4
1,854,3.663002,250,4
4,11503.0,9.651054,250,4
3,6199.0,3.3270187,250,4
1,868,5.665001,250,4
1,872,9.998001,250,4
4,11551.0,4.9939957,250,4
2,2643.0,28.999,250,4
8,63820.0,3.880684,250,4
2,2631.0,4.329994,250,4
2,2643.0,7.9950104,250,4
1,861,5.9970016,250,4
2,2645.0,6.6640015,250,4
5,18398.0,4.2972717,250,4
3,6218.0,9.661017,250,4
6,29151.0,6.964691,250,4
1,866,17.997002,250,4
4,11495.0,1.6499481,250,4
2,2634.0,1.9939648,250,4
5,18548.0,0.31223297,250,4
5,18598.0,1.3159943,250,4
1,863,5.998001,250,4
1,852,7.3290024,250,4
1,869,5.6660004,250,4
3,6197.0,4.9939804,250,4
6,29108.0,6.2946854,250,4
1,857,9.331001,250,4
7,43073.0,13.601372,250,4
1,851,9.330002,250,4
5,18609.0,4.308243,250,4
1,865,6.9970016,250,4
5,18616.0,2.3169174,250,4
1,862,2.3310013,250,4
2,2637.0,2.6639938,250,4
1,860,8.996002,250,4
5,18567.0,4.6378403,250,4
1,871,1.6650009,250,4
1,864,12.999001,250,4
1,853,3.3289948,250,4
1,863,14.996002,250,4
5,18654.0,0.6531372,250,4
1,865,9.330002,250,4
1,867,9.998001,250,4
5,18404.0,6.959045,250,4
3,6192.0,5.659996,250,4
7,43047.0,5.2710266,250,4
2,2630.0,9.329002,250,4
1,861,1.3310013,250,4
2,2632.0,0.32900238,250,4
1,870,6.665001,250,4
1,857,7.9970016,250,4
1,852,2.6630015,250,4
1,862,6.3320007,250,4
6,29092.0,8.961708,250,4
2,2655.0,95.663,250,4
5,18441.0,3.2971573,250,4
1,865,6.665001,250,4
1,856,9.330002,250,4
5,18627.0,16.318893,250,4
1,865,8.665001,250,4
5,18550.0,8.6502075,250,4
2,2648.0,136.331,250,4
10,190445.0,1872.6572,250,4
4,11559.0,8.325981,250,4
1,855,2.6620026,250,4
5,18666.0,38.654167,250,4
1,872,2.6660004,250,4
1,851,9.665001,250,4
1,867,9.998001,250,4
1,869,12.664001,250,4
1,871,15.996002,250,4
5,18581.0,9.643951,250,4
5,18394.0,5.640251,250,4
2,2634.0,3.329979,250,4
2,2626.0,13.996986,250,4
3,6215.0,25.330994,250,4
1,871,7.9990005,250,4
1,870,3.6660004,250,4
1,873,56.999,250,4
3,6212.0,8.660004,250,4
3,6215.0,2.9949875,250,4
3,6207.0,0.9929733,250,4
1,865,0.9980011,250,4
7,42999.0,5.5941086,250,4
5,18666.0,7.651039,250,4
3,6180.0,5.9899445,250,4
2,2626.0,3.3289948,250,4
2,2649.0,9.662994,250,4
1,857,5.998993,250,4
1,868,28.330002,250,4
4,11538.0,5.321022,250,4
10,190617.0,3471.023,250,4
1,870,6.9980006,250,4
2,2648.0,3.3310013,250,4
6,28999.0,4.284378,250,4
1,868,6.9980006,250,4
3,6175.0,6.9920273,250,4
1,865,8.665001,250,4
1,853,6.662002,250,4
2,2641.0,8.329002,250,4
2,2648.0,1.3290024,250,4
4,11536.0,1.9868851,250,4
5,18545.0,3.9732208,250,4
1,863,2.9990005,250,4
10,190477.0,1822.6885,50,0
1,855,8.329002,250,4
2,2630.0,6.998001,250,4
1,859,0.663002,250,4
1,862,11.666,250,4
5,18674.0,17.652954,250,4
1,868,8.998001,250,4
4,11518.0,5.9839783,250,4
1,867,0.33100128,250,4
3,6188.0,7.994026,250,4
1,856,8.666,250,4
1,864,7.998001,250,4
9,106151.0,8.141121,250,4
1,864,1.9970013,250,4
5,18490.0,304.63907,250,4
1,864,5.998001,250,4
1,871,11.997002,250,4
4,11575.0,11.990974,250,4
4,11574.0,7.9899826,250,4
3,6214.0,9.988998,250,4
1,868,17.664001,250,4
1,860,2.9970016,250,4
1,868,2.6640015,250,4
1,859,6.3290024,250,4
1,862,6.3320007,250,4
3,6222.0,7.6600037,250,4
1,865,9.330002,250,4
3,6207.0,3.32798,250,4
6,29151.0,3.6294398,250,4
1,872,1.3320007,250,4
1,857,3.3310013,250,4
2,2669.0,302.331,250,4
1,853,0.99700165,250,4
1,866,1.9980011,250,4
4,11478.0,7.3191223,250,4
4,11551.0,2.986023,250,4
2,2625.0,5.9949875,250,4
2,2637.0,18.663002,250,4
2,2643.0,7.9950027,250,4
1,857,4.6640015,250,4
1,858,7.665001,250,4
1,857,4.9970016,250,4
3,6198.0,7.6599655,250,4
4,11573.0,9.324982,250,4
2,2628.0,1.9949951,250,4
1,861,9.329002,250,4
1,862,8.664001,250,4
1,862,8.329002,250,4
5,18626.0,1.9820175,250,4
1,861,9.331001,250,4
4,11558.0,0.9920578,250,4
1,859,10.330002,250,4
1,862,7.662002,250,4
1,861,3.9970014,250,4
1,856,1.6629944,250,4
1,864,4.663002,250,4
1,863,5.3320007,250,4
1,865,4.6660004,250,4
3,6220.0,41.99199,250,4
2,2635.0,39.329994,250,4
1,867,9.996002,250,4
1,871,14.665001,250,4
10,191294.0,10217.381,200,3
4,11483.0,22.985023,250,4
2,2640.0,1.9980011,250,4
4,11534.0,7.990967,250,4
5,18605.0,6.645996,250,4
2,2628.0,5.329994,250,4
4,11544.0,2.990036,250,4
1,850,2.9960022,250,4
1,872,19.999,250,4
4,11524.0,8.324074,250,4
2,2627.0,1.3290024,250,4
5,18616.0,3.6460266,250,4
1,873,4.998001,250,4
1,858,4.998001,250,4
4,11514.0,21.654114,250,4
1,867,4.665001,250,4
6,28890.0,7.6158447,250,4
5,18636.0,7.318016,250,4
1,863,2.998001,250,4
1,871,5.3310013,250,4
1,852,11.664001,250,4
1,864,26.331001,250,4
1,857,9.665001,250,4
10,190507.0,2289.0156,200,3
1,858,1.3310013,250,4
1,869,34.331,250,4
3,6212.0,3.9909897,250,4
3,6176.0,14.659073,250,4
5,18533.0,2.6405792,250,4
2,2647.0,0.99300385,250,4
1,870,3.9990005,250,4
1,867,8.330002,250,4
1,862,1.3300018,250,4
3,6184.0,27.661987,250,4
2,2640.0,7.6629786,250,4
5,18647.0,4.6540985,250,4
1,864,9.997002,250,4
2,2652.0,51.327003,250,4
1,869,8.333,250,4
1,858,71.33,250,4
2,2649.0,17.997002,250,4
1,862,7.996002,250,4
2,2629.0,8.995995,250,4
1,867,8.664001,250,4
1,863,0.66400146,250,4
2,2646.0,8.664993,250,4
3,6197.0,12.327026,250,4
2,2645.0,2.6640015,250,4
1,869,0.9980011,250,4
1,859,9.330002,250,4
1,864,1.6640015,250,4
3,6216.0,18.996979,250,4
3,6213.0,8.325981,250,4
1,863,19.664001,250,4
3,6222.0,8.327988,250,4
2,2649.0,0.66400146,250,4
1,850,7.9970016,250,4
3,6193.0,2.9929957,250,4
4,11519.0,9.322105,250,4
2,2648.0,12.664001,250,4
1,862,6.997001,250,4
5,18656.0,6.984108,250,4
2,2649.0,1.9970016,250,4
1,865,16.997002,250,4
2,2647.0,4.3320007,250,4
1,868,6.665001,250,4
4,11525.0,6.990036,250,4
10,190894.0,6104.3643,50,0
2,2649.0,9.663994,250,4
1,857,0.99900055,250,4
7,42617.0,5.897133,250,4
1,867,1.6640015,250,4
1,866,1.3320007,250,4
2,2640.0,11.994003,250,4
4,11499.0,11.98098,250,4
10,190678.0,3918.3594,100,1
1,865,0.33300018,250,4
2,2647.0,1.3290024,250,4
1,866,12.996002,250,4
1,866,43.998,250,4
1,863,6.999,250,4
2,2649.0,26.994003,250,4
1,870,19.333,250,4
2,2641.0,6.6619797,250,4
1,870,6.998001,250,4
1,854,3.9970016,250,4
7,43009.0,2.2525024,250,4
1,861,7.330002,250,4
3,6183.0,1.6600571,250,4
4,11570.0,2.6579666,250,4
2,2643.0,11.326988,250,4
3,6207.0,7.9920044,250,4
1,872,5.998001,250,4
1,868,3.9980009,250,4
1,869,8.998001,250,4
1,852,4.9950027,250,4
3,6187.0,1.6579514,250,4
2,2646.0,8.995995,250,4
1,870,8.997002,250,4
5,18622.0,0.6420822,250,4
2,2637.0,5.3289948,250,4
1,861,6.665001,250,4
5,18530.0,24.641037,250,4
2,2647.0,5.9970093,250,4
1,864,3.665001,250,4
4,11568.0,14.323959,250,4
2,2637.0,5.9949875,250,4
3,6184.0,7.659973,250,4
2,2645.0,6.662994,250,4
2,2643.0,6.328003,250,4
1,871,13.998001,250,4
6,28976.0,7.957329,250,4
2,2653.0,49.995003,250,4
1,873,9.333,250,4
1,862,6.3310013,250,4
1,867,1.3320007,250,4
3,6204.0,7.6589966,250,4
1,867,6.331001,250,4
5,18474.0,5.973533,250,4
1,857,7.998001,250,4
1,856,14.997002,250,4
1,865,1.9960022,250,4
5,18424.0,7.6371994,250,4
1,866,4.330002,250,4
2,2629.0,21.662025,250,4
1,858,11.663002,250,4
1,862,9.664001,250,4
7,43010.0,5.5891495,250,4
1,870,3.3320007,250,4
4,11566.0,12.3239975,250,4
1,856,9.664001,250,4
1,874,8.333,250,4
10,191214.0,10591.414,200,3
1,871,7.9990005,250,4
1,868,6.665001,250,4
7,43228.0,8.951889,250,4
3,6209.0,0.32998657,250,4
3,6213.0,2.9969864,250,4
1,871,10.998001,250,4
1,873,6.6660004,250,4
1,861,60.331,250,4
2,2637.0,81.99602,250,4
3,6190.0,4.9919815,250,4
1,864,6.9970016,250,4
2,2631.0,7.3300095,250,4
5,18645.0,9.320015,250,4
3,6199.0,14.324997,250,4
2,2648.0,1.9960098,250,4
1,863,2.998001,250,4
1,855,1.3310089,250,4
1,851,7.663002,250,4
1,862,11.663002,250,4
1,869,2.3310008,250,4
1,867,2.9970016,250,4
3,6207.0,4.3249893,250,4
2,2625.0,6.3300095,250,4
1,851,8.330002,250,4
1,859,11.331001,250,4
5,18664.0,6.651001,250,4
1,872,0.66600037,250,4
9,106187.0,7.156952,250,4
2,2635.0,29.329994,250,4
1,866,3.3320007,250,4
5,18466.0,2.3013916,250,4
10,191012.0,7397.375,250,4
2,2641.0,5.3280106,250,4
1,853,5.6620026,250,4
1,861,1.3320007,250,4
1,862,8.664001,250,4
1,853,4.3280025,250,4
1,862,4.3300014,250,4
6,28906.0,12.617645,250,4
2,2647.0,9.993004,250,4
1,862,3.9960022,250,4
2,2637.0,1.9979935,250,4
7,43231.0,1.93396,250,4
2,2646.0,7.996002,250,4
4,11523.0,5.654907,250,4
1,864,12.664001,250,4
1,867,1.9990005,250,4
2,2645.0,6.6650085,250,4
4,11574.0,9.320969,250,4
4,11550.0,9.988098,250,4
2,2665.0,260.328,250,4
1,857,9.332016,250,4
1,871,7.3310013,250,4
1,857,3.3310013,250,4
1,859,17.663002,250,4
3,6223.0,2.993988,250,4
1,853,7.996002,250,4
7,43145.0,24.933533,250,4
3,6199.0,4.325996,250,4
2,2640.0,9.994995,250,4
3,6216.0,2.9920044,250,4
1,865,3.6660001,250,4
1,858,14.997002,250,4
1,868,5.9990005,250,4
4,11517.0,9.656067,250,4
3,6220.0,3.6619873,250,4
2,2641.0,11.664001,250,4
4,11501.0,15.317993,250,4
1,867,8.332001,250,4
4,11475.0,4.983139,250,4
1,868,8.998001,250,4
2,2635.0,1.3299942,250,4
1,868,4.330002,250,4
3,6194.0,5.9929504,250,4
1,863,7.9970016,250,4
10,190489.0,2144.334,250,4
1,868,8.997002,250,4
6,28926.0,18.952003,250,4
1,869,51.665,250,4
1,863,3.3310013,250,4
2,2640.0,24.663002,250,4
4,11522.0,0.98412323,250,4
1,854,7.330002,250,4
1,871,23.330002,250,4
2,2644.0,6.3310013,250,4
3,6199.0,5.9950027,250,4
1,852,4.9960017,250,4
5,18653.0,5.6531067,250,4
6,29152.0,2.6263351,250,4
5,18662.0,6.31501,250,4
3,6177.0,4.656044,250,4
6,29005.0,3.9547346,250,4
2,2662.0,361.332,250,4
1,868,1.6640015,250,4
4,11494.0,17.654053,250,4
5,18620.0,22.644936,250,4
4,11537.0,9.656982,250,4
2,2631.0,0.3300171,250,4
1,857,2.996994,250,4
3,6225.0,16.662025,250,4
1,861,5.330002,250,4
1,869,3.9960022,250,4
1,867,1.9960022,250,4
1,860,6.331001,250,4
6,29125.0,3.9606323,250,4
2,2652.0,37.33,250,4
7,43039.0,5.9194794,250,4
1,852,4.3310013,250,4
1,867,12.663002,250,4
9,104690.0,0.084732056,250,4
4,11526.0,44.32598,250,4
1,871,7.3320007,250,4
1,850,9.331001,250,4
1,863,9.998001,250,4
3,6213.0,1.6620026,250,4
2,2648.0,3.3290024,250,4
1,864,8.331001,250,4
3,6192.0,3.3279648,250,4
3,6217.0,3.9949799,250,4
4,11551.0,3.6549911,250,4
1,866,16.664001,250,4
1,871,71.331,250,4
1,871,2.3320007,250,4
1,857,7.663002,250,4
1,870,7.9990005,250,4
1,859,5.330002,250,4
3,6219.0,9.32798,250,4
3,6209.0,188.995,250,4
5,18554.0,4.648979,250,4
3,6222.0,4.9970093,250,4
2,2625.0,5.661972,250,4
4,11569.0,3.6550064,250,4
2,2642.0,7.6620026,250,4
1,865,8.998001,250,4
2,2633.0,7.3279877,250,4
1,860,3.998001,250,4
1,871,6.3320007,250,4
1,864,6.3320007,250,4
2,2625.0,6.3309937,250,4
2,2638.0,4.995987,250,4
5,18657.0,4.3181,250,4
4,11530.0,2.3169398,250,4
3,6180.0,18.322968,250,4
2,2637.0,0.33000183,250,4
5,18600.0,11.979256,250,4
4,11554.0,6.657959,250,4
2,2631.0,21.330002,250,4
2,2627.0,10.324989,250,4
2,2627.0,7.3290024,250,4
3,6224.0,12.992996,250,4
7,43004.0,7.9244537,250,4
1,868,3.3320007,250,4
1,870,7.0,250,4
5,18498.0,4.648117,250,4
1,871,7.6650004,250,4
10,191146.0,8611.728,50,0
1,865,13.329002,250,4
1,871,197.999,250,4
2,2662.0,608.997,250,4
1,870,16.665,250,4
3,6176.0,8.99102,250,4
1,872,8.665001,250,4
3,6203.0,5.6590576,250,4
1,872,6.333,250,4
1,873,8.331001,250,4
6,29150.0,8.295662,250,4
2,2646.0,6.3310013,250,4
4,11532.0,4.3240585,250,4
3,6202.0,116.995026,250,4
2,2638.0,2.6630096,250,4
1,865,7.9990005,250,4
2,2627.0,1.9939957,250,4
2,2627.0,2.331009,250,4
3,6213.0,10.661972,250,4
3,6205.0,6.9920044,250,4
4,11572.0,3.9899673,250,4
10,190584.0,2998.6763,100,1
1,858,0.6650009,250,4
1,867,6.6630015,250,4
3,6236.0,170.663,250,4
3,6222.0,7.994018,250,4
4,11556.0,4.657013,250,4
2,2631.0,9.663002,250,4
4,11502.0,4.652977,250,4
2,2631.0,7.9970016,250,4
1,856,5.3320007,250,4
4,11522.0,0.65488434,250,4
6,28942.0,8.948036,250,4
2,2644.0,3.661995,250,4
5,18406.0,3.9622574,250,4
2,2638.0,4.996002,250,4
1,852,2.663002,250,4
2,2636.0,0.6620102,250,4
1,852,8.664001,250,4
7,42798.0,7.2542334,250,4
1,864,6.9990005,250,4
1,857,14.331993,250,4
4,11529.0,1.9899902,250,4
1,871,7.0,250,4
5,18529.0,9.300049,250,4
1,859,7.9960017,250,4
4,11570.0,9.9949875,250,4
4,11488.0,14.653915,250,4
4,11537.0,2.9880595,250,4
5,18649.0,11.646355,250,4
2,2647.0,9.661003,250,4
10,191061.0,8497.393,150,2
2,2632.0,9.996002,250,4
1,864,3.998001,250,4
1,866,6.998001,250,4
2,2644.0,0.33200073,250,4
5,18667.0,6.3210373,250,4
1,871,1.6660004,250,4
1,860,5.3310013,250,4
1,871,2.6660004,250,4
4,11548.0,9.656006,250,4
1,866,8.332001,250,4
2,2661.0,625.33203,250,4
2,2634.0,3.3290024,250,4
2,2628.0,2.9930038,250,4
10,190662.0,3780.005,150,2
5,18671.0,5.984146,250,4
1,867,3.3300014,250,4
2,2632.0,4.6619873,250,4
2,2668.0,304.997,250,4
1,860,0.66400146,250,4
