level,remaining_spins,balance,total_spend,add_times
8,63856.0,0.75409174,250,4
10,190565.0,547.10016,250,4
7,42925.0,0.32567954,250,4
6,28879.0,0.9944916,250,4
10,190436.0,336.33707,200,3
8,63148.0,0.34828472,250,4
7,42482.0,0.7212219,250,4
7,43020.0,0.9260112,250,4
6,28761.0,0.7597003,250,4
5,18191.0,3.6622972,250,4
6,28881.0,0.7618941,250,4
5,18299.0,0.96270156,250,4
5,18232.0,1.9953148,250,4
7,42442.0,0.289855,250,4
7,43036.0,1.0592307,250,4
8,63478.0,0.91800404,250,4
10,191004.0,962.77136,150,2
5,18219.0,2.6618884,250,4
9,106040.0,0.21090484,250,4
8,63740.0,2.4196286,250,4
7,42490.0,0.6886773,250,4
6,28777.0,0.42700648,250,4
5,18373.0,0.1634965,250,4
9,104126.0,0.23761654,250,4
7,42922.0,0.5578258,250,4
7,42849.0,0.19185829,250,4
7,42932.0,1.0261345,250,4
9,103900.0,0.5329232,250,4
5,18425.0,0.563704,250,4
3,5963.0,2.8312018,250,4
7,42375.0,0.75480103,250,4
6,28761.0,0.5605023,250,4
10,190871.0,764.1749,150,2
8,63679.0,0.9530889,250,4
7,42817.0,0.92480946,250,4
9,105156.0,0.54046226,250,4
6,28792.0,0.7931404,250,4
9,105338.0,0.8120804,250,4
7,42974.0,0.12639904,250,4
10,190687.0,497.10016,100,1
6,28896.0,0.7944026,250,4
6,28735.0,0.66081715,250,4
10,191376.0,1401.3088,100,1
5,18166.0,0.66181374,250,4
5,18262.0,0.9290981,250,4
6,28750.0,2.3927264,250,4
10,190352.0,115.532166,50,0
7,42763.0,0.3899033,250,4
7,42951.0,0.29294872,250,4
9,103977.0,0.96274805,250,4
7,43016.0,0.4928546,250,4
7,42581.0,29.823101,250,4
5,18317.0,2.5294108,250,4
4,11273.0,1.7636924,250,4
7,42771.0,0.7240615,250,4
5,18185.0,2.4620209,250,4
7,42567.0,0.08826828,250,4
10,190673.0,970.87115,200,3
10,190827.0,589.503,50,0
10,190461.0,261.23785,100,1
9,105206.0,1.1051097,250,4
10,190239.0,58.465576,100,1
6,28839.0,0.627831,250,4
7,42670.0,0.09027004,250,4
6,28842.0,2.6933928,250,4
7,42859.0,0.62644434,250,4
7,42617.0,0.95801544,250,4
7,42940.0,0.7929127,250,4
5,18238.0,0.5621036,250,4
6,28918.0,0.99522924,250,4
9,105917.0,1.1139332,250,4
10,190801.0,760.2419,250,4
10,190140.0,40.764553,200,3
10,190568.0,320.1692,50,0
10,190892.0,814.5702,200,3
8,63903.0,0.38669348,250,4
6,28805.0,0.9607042,250,4
9,104626.0,0.83700085,250,4
10,190548.0,400.10205,150,2
9,105190.0,0.24197699,250,4
9,104891.0,1.3386322,250,4
6,28924.0,0.42869925,250,4
7,42372.0,0.32136488,250,4
10,191044.0,1269.3407,100,1
10,191025.0,1023.3468,150,2
9,105967.0,1.4148498,250,4
10,190302.0,165.9317,150,2
8,63845.0,0.8210068,250,4
9,104507.0,0.03501773,250,4
10,190186.0,136.06639,250,4
10,190775.0,575.408,100,1
9,103698.0,0.1297214,250,4
6,28710.0,0.12632084,250,4
5,18445.0,1.3964198,250,4
10,191485.0,1304.4066,100,1
7,43036.0,1.0259364,250,4
7,42423.0,0.55478096,250,4
5,18178.0,0.6953062,250,4
5,18177.0,0.9282005,250,4
6,28895.0,0.5615201,250,4
8,63896.0,0.4869566,250,4
10,190972.0,1165.1393,50,0
10,190445.0,304.57034,150,2
6,28688.0,0.5265498,250,4
7,42751.0,2.5564244,250,4
7,42670.0,0.12398195,250,4
6,28712.0,0.291811,250,4
10,190156.0,122.80127,250,4
10,190551.0,509.96756,250,4
5,18398.0,0.16351509,250,4
9,105397.0,0.31078386,250,4
6,28712.0,0.8260851,250,4
5,18173.0,0.76240873,250,4
9,105814.0,0.7121496,250,4
5,18278.0,0.9963944,250,4
7,42785.0,0.09120989,250,4
5,18344.0,0.06320381,250,4
5,18286.0,0.59530675,250,4
6,28852.0,1.7618246,250,4
5,18152.0,0.96238947,250,4
7,43049.0,0.9928255,250,4
6,28920.0,0.7951145,250,4
8,63665.0,0.81876373,250,4
7,43023.0,0.85911584,250,4
7,42792.0,0.057505608,250,4
7,42420.0,0.8221016,250,4
8,63483.0,0.2835207,250,4
10,190881.0,733.4079,150,2
6,28724.0,0.75992966,250,4
8,63475.0,1.6853851,250,4
9,106069.0,0.41482544,250,4
8,63788.0,0.35296917,250,4
6,28750.0,0.82773733,250,4
7,42846.0,2.8913856,250,4
8,63852.0,2.21981,250,4
8,63713.0,1.087348,250,4
8,63412.0,0.31732798,250,4
10,190573.0,323.93604,50,0
7,42914.0,1.325231,250,4
8,63874.0,0.7877054,250,4
8,63072.0,0.28169465,250,4
6,28949.0,0.16133595,250,4
5,18279.0,1.4620163,250,4
10,190120.0,78.198425,250,4
8,63056.0,8.08076,250,4
7,42800.0,0.35733366,250,4
7,42784.0,0.1254654,250,4
5,18150.0,0.99501026,250,4
8,63851.0,0.8194312,250,4
6,28661.0,1.4596266,250,4
6,28889.0,0.29451108,250,4
10,190142.0,93.29704,250,4
5,18370.0,0.39631844,250,4
7,42845.0,0.8573427,250,4
7,42707.0,0.7562735,250,4
8,63738.0,0.8856559,250,4
9,104362.0,0.30023956,250,4
5,18429.0,0.7636026,250,4
10,190176.0,76.13252,200,3
10,190307.0,164.33682,150,2
6,28725.0,0.560133,250,4
9,104116.0,0.53494406,250,4
9,104976.0,0.50527215,250,4
9,105696.0,1.0768697,250,4
5,18426.0,1.0967047,250,4
10,190439.0,340.87234,200,3
10,190149.0,105.46414,250,4
7,43001.0,10.059501,250,4
9,105457.0,0.71032035,250,4
10,190679.0,632.5067,250,4
7,42683.0,3.9902048,250,4
10,190279.0,233.96686,250,4
6,28752.0,2.8606415,250,4
5,18356.0,0.062910795,250,4
9,105269.0,0.6083298,250,4
10,190074.0,27.432476,250,4
6,28902.0,0.76102066,250,4
8,63154.0,0.28386998,250,4
6,28811.0,1.4601418,250,4
10,190952.0,752.23895,100,1
8,63213.0,1.8176149,250,4
8,63220.0,0.14992476,250,4
10,190303.0,104.76837,100,1
7,42616.0,1.6246517,250,4
7,42973.0,0.52646023,250,4
9,105904.0,0.24460985,250,4
5,18257.0,0.82920647,250,4
7,42591.0,0.3556528,250,4
8,63280.0,0.515826,250,4
7,42812.0,0.45891225,250,4
9,105316.0,0.64248323,250,4
10,191131.0,1123.5461,100,1
6,28819.0,0.89335823,250,4
6,28781.0,0.89432764,250,4
10,190509.0,414.83423,200,3
10,190851.0,752.3397,200,3
6,28738.0,0.89345264,250,4
10,191349.0,1461.478,150,2
7,42698.0,5.590841,250,4
7,42944.0,0.4584129,250,4
9,104405.0,0.6362102,250,4
7,42911.0,0.8248627,250,4
10,190947.0,928.2119,200,3
10,190532.0,282.80313,50,0
8,63675.0,0.7186036,250,4
7,43053.0,20.95954,250,4
10,190315.0,275.3672,250,4
9,104308.0,0.60100365,250,4
7,42720.0,0.023661256,250,4
9,105445.0,0.17567015,250,4
10,190523.0,502.4688,250,4
10,191348.0,1199.0426,150,2
10,190999.0,755.7422,50,0
6,28947.0,2.0954041,250,4
8,63363.0,1.2171494,250,4
10,190866.0,620.14417,50,0
10,190666.0,532.93835,150,2
10,190190.0,90.36579,200,3
10,191173.0,992.80347,100,1
4,11316.0,0.7642946,250,4
6,28665.0,0.3602314,250,4
6,28657.0,0.8600911,250,4
7,42767.0,0.29058933,250,4
9,105562.0,0.34358764,250,4
7,42588.0,0.25560713,250,4
7,42780.0,3.0571036,250,4
5,18164.0,1.0618107,250,4
9,105050.0,0.30934048,250,4
8,63763.0,0.08802509,250,4
