level,remaining_spins,balance,total_spend,add_times
1,880,3.3320007,250,4
1,882,3.3300018,250,4
1,882,1.9980011,250,4
1,878,13.996002,250,4
1,886,3.3320007,250,4
1,885,60.666,250,4
1,886,45.998,250,4
1,873,8.662003,250,4
1,884,27.998001,250,4
1,879,8.0,250,4
1,885,10.0,250,4
1,884,16.664001,250,4
1,879,3.3320007,250,4
1,883,12.664001,250,4
1,877,7.996002,250,4
1,881,3.3320007,250,4
4,11561.0,25.311981,250,4
1,872,7.998001,250,4
2,2637.0,9.327972,250,4
1,883,7.998001,250,4
1,886,16.664001,250,4
5,18599.0,18.621979,250,4
1,884,19.332,250,4
1,886,6.6640005,250,4
1,875,10.664001,250,4
1,887,16.666,250,4
1,886,9.998001,250,4
9,103897.0,32.630905,250,4
1,887,10.0,250,4
1,886,9.332001,250,4
1,871,17.996002,250,4
1,868,14.664001,250,4
1,882,11.330002,250,4
1,886,13.332001,250,4
1,884,12.0,250,4
1,884,20.662003,250,4
1,873,16.660004,250,4
1,882,13.998001,250,4
3,6188.0,1.9879456,250,4
1,881,9.332001,250,4
1,866,9.994003,250,4
9,105470.0,29.54538,250,4
7,42617.0,15.137695,250,4
5,18683.0,5.3081055,250,4
1,868,20.660004,250,4
1,886,19.998001,250,4
1,887,16.666,250,4
1,884,19.998001,250,4
1,886,7.3320007,250,4
1,880,9.998001,250,4
2,2657.0,18.662003,250,4
1,887,13.332,250,4
3,6226.0,7.9959717,250,4
1,881,6.6660004,250,4
1,871,19.996002,250,4
7,43284.0,18.5596,250,4
1,880,57.996002,250,4
7,43254.0,17.898163,250,4
1,884,0.66600037,250,4
1,875,18.664001,250,4
1,885,25.996002,250,4
7,43035.0,1.83461,250,4
5,18618.0,3.301941,250,4
1,870,10.664001,250,4
2,2660.0,15.996002,250,4
1,885,9.998001,250,4
1,887,33.332,250,4
1,881,13.332,250,4
1,883,18.666,250,4
1,880,14.664001,250,4
1,863,13.324004,250,4
1,873,227.992,250,4
1,870,15.332016,250,4
1,879,14.664001,250,4
2,2669.0,447.328,250,4
1,882,10.660004,250,4
2,2685.0,608.0,250,4
5,18452.0,16.6147,250,4
1,880,11.998001,250,4
1,883,1.9940033,250,4
1,885,17.998001,250,4
2,2654.0,15.996002,250,4
1,883,15.330002,250,4
1,885,18.0,250,4
1,880,3.3300018,250,4
1,884,11.332001,250,4
5,18480.0,13.94632,250,4
1,884,15.998001,250,4
1,875,5.330002,250,4
1,886,18.664001,250,4
1,879,15.994002,250,4
1,864,12.662003,250,4
1,881,3.9960015,250,4
1,885,64.664,250,4
1,879,8.666,250,4
1,872,24.664001,250,4
1,886,9.998001,250,4
1,884,11.332001,250,4
1,884,19.998001,250,4
1,886,181.998,250,4
1,884,13.332001,250,4
2,2659.0,11.991989,250,4
1,883,6.6620026,250,4
1,881,7.998001,250,4
1,885,36.666,250,4
1,880,15.330002,250,4
1,883,2.0,250,4
1,887,10.0,250,4
2,2651.0,3.9880066,250,4
3,6209.0,7.994034,250,4
2,2641.0,6.6579895,250,4
2,2658.0,19.996002,250,4
1,883,19.998001,250,4
1,863,29.996002,250,4
2,2640.0,1.9940186,250,4
1,885,19.998001,250,4
1,885,11.332001,250,4
1,884,6.6660004,250,4
4,11528.0,85.31419,250,4
1,885,51.998,250,4
1,884,20.666,250,4
4,11561.0,41.986053,250,4
3,6215.0,3.9900208,250,4
9,105968.0,18.92392,250,4
1,875,17.330002,250,4
1,882,22.664001,250,4
1,880,41.328003,250,4
1,868,5.9940033,250,4
1,881,1.9960022,250,4
1,870,18.662003,250,4
1,886,111.33,250,4
1,875,11.328003,250,4
1,883,16.666,250,4
2,2655.0,9.995987,250,4
1,884,20.664001,250,4
1,882,9.998001,250,4
1,865,19.996002,250,4
1,885,14.666,250,4
1,879,13.998001,250,4
1,887,14.0,250,4
1,881,13.330002,250,4
1,874,11.330002,250,4
2,2657.0,2.6620026,250,4
1,881,4.6620026,250,4
1,877,12.666,250,4
1,885,42.0,250,4
1,874,10.6640005,250,4
1,867,16.658005,250,4
1,882,11.330002,250,4
1,886,6.6640005,250,4
1,881,37.996002,250,4
2,2662.0,53.992004,250,4
3,6205.0,3.319931,250,4
1,884,0.0,250,4
1,875,13.994003,250,4
5,18669.0,9.970215,250,4
1,885,8.0,250,4
4,11547.0,4.6482697,250,4
9,104472.0,24.050552,250,4
3,6202.0,3.986023,250,4
1,884,13.998001,250,4
1,879,9.330002,250,4
1,885,3.3320007,250,4
1,883,4.6660004,250,4
1,885,18.664001,250,4
2,2659.0,20.65799,250,4
4,11523.0,29.973785,250,4
1,883,1.3320007,250,4
1,887,16.666,250,4
1,883,19.996002,250,4
1,881,19.996002,250,4
1,878,9.998001,250,4
1,871,14.664001,250,4
2,2651.0,15.993942,250,4
2,2658.0,4.6620026,250,4
3,6209.0,18.65596,250,4
1,884,1.9960022,250,4
3,6229.0,53.328094,250,4
1,883,12.666,250,4
