level,remaining_spins,balance,total_spend,add_times
9,104809.0,0.6078315,50,4
2,2615.0,0.16609955,50,4
4,11511.0,0.63240373,50,4
5,18647.0,1.6649898,50,4
4,11529.0,0.9661021,50,4
5,18574.0,0.76440334,50,4
3,6166.0,0.8320997,50,4
1,834,0.6997006,50,4
2,2618.0,0.23260021,50,4
4,11539.0,0.93250096,50,4
4,11462.0,0.6982155,50,4
10,190857.0,609.60175,50,4
2,2611.0,0.032897472,50,4
4,11549.0,0.899003,50,4
4,11528.0,0.6656947,50,4
3,6177.0,0.39919853,50,4
6,28959.0,2.5284224,50,4
4,11483.0,0.26550364,50,4
2,2623.0,0.16610146,50,4
5,18613.0,0.8316097,50,4
9,106155.0,1.0137708,50,4
3,6185.0,0.26569843,50,4
4,11484.0,0.6650028,50,4
5,18480.0,0.06383705,50,4
10,190727.0,458.34018,30,2
3,6163.0,1.4655983,50,4
2,2621.0,1.2661984,50,4
5,18453.0,0.43039608,50,4
5,18437.0,0.797101,50,4
10,190318.0,82.507416,30,2
3,6177.0,1.2994951,50,4
5,18614.0,12.065008,50,4
5,18484.0,0.26379967,50,4
9,105964.0,0.44763565,50,4
4,11450.0,0.39869845,50,4
3,6199.0,1.5656993,50,4
3,6194.0,0.49909925,50,4
6,28858.0,0.9930382,50,4
5,18515.0,0.63079095,50,4
4,11547.0,0.89879644,50,4
5,18647.0,2.0979936,50,4
6,29071.0,0.5958948,50,4
1,841,0.66639996,50,4
10,191034.0,791.2104,30,2
4,11477.0,0.9986038,50,4
9,105845.0,45.41189,50,4
2,2619.0,0.7993995,50,4
9,105760.0,0.6770582,50,4
1,828,0.66600084,50,4
7,43235.0,3.4939456,50,4
8,64028.0,0.1880461,50,4
1,842,0.8662001,50,4
3,6196.0,0.6992991,50,4
1,827,1.7329003,50,4
2,2611.0,0.3658986,50,4
5,18501.0,0.53040266,50,4
4,11513.0,2.6987011,50,4
1,829,0.5997009,50,4
2,2621.0,0.69959927,50,4
10,190960.0,710.6744,50,4
5,18492.0,0.49711025,50,4
3,6193.0,3.5657027,50,4
3,6154.0,0.36530066,50,4
5,18637.0,0.7321186,50,4
4,11480.0,0.46509206,50,4
4,11511.0,0.43189883,50,4
7,43037.0,1.6260005,50,4
7,42899.0,0.49169397,50,4
1,833,0.46619868,50,4
3,6185.0,3.499397,50,4
6,28961.0,1.295821,50,4
4,11479.0,0.49850225,50,4
6,29131.0,0.49675465,50,4
7,43225.0,0.6937618,50,4
5,18591.0,0.26470375,50,4
3,6194.0,1.2991978,50,4
1,829,2.9662013,50,4
4,11501.0,0.9986942,50,4
9,104911.0,2.1365242,50,4
4,11506.0,0.198802,50,4
2,2604.0,0.49929732,50,4
2,2621.0,0.1329,50,4
5,18597.0,0.13081717,50,4
3,6187.0,0.79929805,50,4
3,6193.0,0.56619644,50,4
2,2621.0,0.5991993,50,4
10,191366.0,1086.378,20,1
4,11516.0,0.99869823,50,4
4,11544.0,0.36570406,50,4
5,18643.0,0.9315095,50,4
1,828,0.13279867,50,4
4,11464.0,0.8314965,50,4
4,11469.0,0.3315878,50,4
5,18628.0,0.96489763,50,4
3,6162.0,0.09950161,50,4
8,63518.0,0.08590126,50,4
4,11529.0,0.96569395,50,4
1,830,0.79950047,50,4
2,2617.0,11.166,50,4
2,2601.0,0.9663019,50,4
2,2600.0,0.33289886,50,4
8,63916.0,0.0870111,50,4
3,6172.0,0.23239613,50,4
2,2624.0,0.83269954,50,4
5,18421.0,0.59709334,50,4
3,6162.0,0.23249626,50,4
5,18640.0,0.7314968,50,4
2,2601.0,0.9660001,50,4
4,11459.0,0.46479702,50,4
7,43107.0,0.22655487,50,4
2,2601.0,0.89929914,50,4
6,29091.0,0.2621255,50,4
2,2616.0,9.766299,50,4
10,190841.0,578.9438,30,2
4,11504.0,10.2319,50,4
2,2619.0,0.6994003,50,4
2,2622.0,2.1328998,50,4
3,6199.0,5.065798,50,4
3,6190.0,0.665596,50,4
6,28907.0,11.82782,50,4
10,190624.0,393.53955,30,2
4,11492.0,26.731594,50,4
5,18525.0,1.1972039,50,4
7,42644.0,4.2903147,50,4
1,835,0.19979954,50,4
2,2619.0,0.16619968,50,4
10,191406.0,1164.5803,50,4
8,63729.0,0.98520505,50,4
5,18511.0,1.0308965,50,4
3,6167.0,0.99920154,50,4
6,28890.0,0.6608417,50,4
5,18579.0,0.5974004,50,4
3,6191.0,2.5661001,50,4
2,2604.0,1.8662004,50,4
7,42921.0,0.9256263,50,4
3,6188.0,2.1993985,50,4
3,6171.0,0.065796375,50,4
4,11474.0,0.5315937,50,4
3,6186.0,3.365803,50,4
2,2601.0,0.6992016,50,4
3,6168.0,0.6988019,50,4
3,6189.0,1.7658992,50,4
2,2615.0,0.8659005,50,4
5,18641.0,0.764904,50,4
3,6181.0,0.3994012,50,4
10,190479.0,204.1697,10,0
5,18615.0,0.53129566,50,4
1,842,4.8996005,50,4
3,6194.0,0.7992989,50,4
9,105304.0,0.17736912,50,4
1,831,0.76610184,50,4
5,18454.0,0.36373138,50,4
2,2622.0,0.099499226,50,4
3,6197.0,0.06609964,50,4
3,6181.0,0.665802,50,4
2,2617.0,0.63289976,50,4
2,2603.0,0.13289881,50,4
4,11450.0,0.8649007,50,4
5,18595.0,0.29818988,50,4
2,2608.0,0.36629915,50,4
3,6189.0,0.5322006,50,4
5,18460.0,0.19740225,50,4
1,826,0.09959984,50,4
8,63549.0,0.5529802,50,4
3,6193.0,5.065899,50,4
5,18630.0,0.66540384,50,4
4,11543.0,0.7317991,50,4
9,105639.0,1.3451409,50,4
2,2619.0,6.8660975,50,4
10,190472.0,268.70062,40,3
3,6160.0,0.265602,50,4
2,2622.0,0.7661021,50,4
1,837,0.43309975,50,4
5,18535.0,0.33089924,50,4
2,2622.0,1.2327011,50,4
3,6173.0,0.1993053,50,4
4,11531.0,1.5992028,50,4
2,2621.0,0.09980011,50,4
3,6192.0,0.566102,50,4
5,18510.0,0.4637177,50,4
6,29060.0,0.9625282,50,4
2,2600.0,0.6329007,50,4
5,18508.0,0.7308121,50,4
6,28963.0,0.7953634,50,4
1,831,0.9329996,50,4
7,42958.0,0.8579049,50,4
2,2605.0,0.03259635,50,4
3,6173.0,0.63240147,50,4
4,11543.0,0.86560154,50,4
5,18618.0,0.5315933,50,4
5,18591.0,0.098095894,50,4
4,11504.0,1.8656029,50,4
1,841,0.43300056,50,4
2,2603.0,0.53260136,50,4
1,827,0.2327013,50,4
5,18593.0,0.33140182,50,4
6,29009.0,0.92970467,50,4
5,18399.0,0.33068752,50,4
5,18635.0,0.998106,50,4
5,18489.0,0.46383667,50,4
4,11544.0,0.26549935,50,4
5,18625.0,2.5986085,50,4
4,11530.0,0.7657037,50,4
1,838,4.333001,50,4
3,6169.0,0.5658026,50,4
9,105254.0,0.21354294,50,4
2,2617.0,0.099300146,50,4
3,6189.0,0.4992962,50,4
4,11493.0,0.19840288,50,4
3,6179.0,25.699295,50,4
6,29079.0,0.9617939,50,4
3,6164.0,0.23240042,50,4
10,190372.0,164.23003,50,4
2,2616.0,0.49970102,50,4
5,18551.0,6.564193,50,4
4,11509.0,0.6320076,50,4
1,833,0.3663988,50,4
4,11508.0,1.0978953,50,4
4,11466.0,0.99829817,50,4
4,11546.0,0.03249848,50,4
3,6162.0,0.19919898,50,4
5,18483.0,0.86327744,50,4
4,11517.0,1.5320948,50,4
7,43085.0,0.99315,50,4
10,190580.0,314.10138,30,2
2,2611.0,0.866101,50,4
2,2619.0,0.56609964,50,4
1,829,0.7329004,50,4
1,839,0.3331008,50,4
9,105850.0,0.71260214,50,4
4,11546.0,0.29920006,50,4
1,833,0.8997011,50,4
4,11543.0,0.4987974,50,4
9,105453.0,0.94257605,50,4
3,6150.0,0.76550174,50,4
5,18571.0,0.56403255,50,4
3,6199.0,0.6992023,50,4
5,18565.0,0.5972774,50,4
4,11483.0,1.0984926,50,4
5,18458.0,0.69702125,50,4
2,2604.0,0.16599965,50,4
4,11530.0,0.8651986,50,4
10,191335.0,1065.5812,20,1
9,106053.0,0.14873552,50,4
2,2603.0,0.032701492,50,4
3,6187.0,0.9993987,50,4
3,6175.0,0.46569645,50,4
1,837,0.13320065,50,4
9,104283.0,0.86787224,50,4
6,29093.0,0.69587994,50,4
2,2615.0,0.9326015,50,4
3,6172.0,0.26590133,50,4
4,11538.0,0.06560373,50,4
2,2617.0,0.89940166,50,4
2,2602.0,0.7993984,50,4
4,11533.0,0.7320967,50,4
2,2601.0,0.6325954,50,4
2,2622.0,1.9996011,50,4
7,43084.0,0.026878357,50,4
5,18506.0,0.59679365,50,4
2,2611.0,0.6660013,50,4
4,11492.0,1.5986993,50,4
1,834,0.099699736,50,4
5,18449.0,0.9631936,50,4
2,2606.0,0.76610076,50,4
10,190681.0,452.0421,50,4
1,837,0.7665005,50,4
3,6193.0,0.2993989,50,4
3,6189.0,0.8326998,50,4
8,63770.0,0.42071772,50,4
2,2606.0,0.63289976,50,4
4,11496.0,0.9985037,50,4
5,18377.0,0.32964623,50,4
1,842,0.39970016,50,4
3,6176.0,0.8322003,50,4
3,6170.0,0.83260727,50,4
3,6196.0,0.99960613,50,4
5,18559.0,0.8977082,50,4
2,2625.0,6.2994018,50,4
2,2616.0,0.5662012,50,4
6,28958.0,0.69478726,50,4
9,105131.0,0.8747512,50,4
7,43053.0,0.992816,50,4
5,18418.0,0.4959798,50,4
3,6183.0,4.4325013,50,4
5,18506.0,0.7637048,50,4
1,833,0.3994999,50,4
2,2606.0,0.56599903,50,4
2,2620.0,0.1661005,50,4
7,43077.0,0.058978558,50,4
3,6163.0,0.16610146,50,4
5,18442.0,0.8966999,50,4
4,11532.0,1.1315984,50,4
5,18576.0,1.398304,50,4
8,63711.0,13.22018,50,4
4,11544.0,1.6991022,50,4
4,11529.0,0.23239136,50,4
9,105992.0,0.04762268,50,4
7,42868.0,1.2577235,50,4
2,2615.0,0.6994004,50,4
